Time,PSEforecast,Load,ARIMALOAD,ARIMATD,ARIMATG
2022-05-19 20:00:00+02:00,22450.0,21925.913,20030.405247412586,22094.521435575858,20842.784223468894
2022-05-19 21:00:00+02:00,22200.0,21441.913,20563.607839975564,21666.31862834477,20338.939256341695
2022-05-19 22:00:00+02:00,20300.0,19900.05,21037.93923439138,19929.827073098626,18653.496514264716
2022-05-19 23:00:00+02:00,19000.0,18341.913,21422.79831597548,18415.363796295504,17304.215255242354
2022-05-20 00:00:00+02:00,17450.0,17212.363,21810.472931610137,16797.230213385137,16048.623042366562
2022-05-20 01:00:00+02:00,16750.0,16581.513,22011.204758543336,16333.298163853859,15416.634197875495
2022-05-20 02:00:00+02:00,16350.0,16242.163,22045.66432633923,16097.861281299614,15111.148158413662
2022-05-20 03:00:00+02:00,16350.0,16199.588,21914.688999509155,16054.565596424609,15013.568041596762
2022-05-20 04:00:00+02:00,16350.0,16166.213,21629.44366077569,15971.74758701372,14938.649726023004
2022-05-20 05:00:00+02:00,17500.0,16420.663,21211.614394053347,16124.205243975546,15200.086809497385
2022-05-20 06:00:00+02:00,20550.0,18735.1,20690.991083177018,18376.33269712365,17495.480254226448
2022-05-20 07:00:00+02:00,21900.0,20711.325,20104.01618052805,20301.919378680468,19410.608822038015
2022-05-20 08:00:00+02:00,22250.0,21443.75,19490.740788650703,20811.46667866941,19944.904392621524
2022-05-20 09:00:00+02:00,22250.0,21213.863,18892.4949656527,21162.599752163438,20057.5539101831
2022-05-20 10:00:00+02:00,22100.0,20805.15,18348.80025681475,20929.145059045895,19842.354165174413
2022-05-20 11:00:00+02:00,22500.0,21273.888,17895.011037115106,19919.936614142043,20425.444491861086
2022-05-20 12:00:00+02:00,22600.0,21414.2,17559.837521320584,22445.613377021655,20471.498677375283
2022-05-20 13:00:00+02:00,22650.0,21536.488,17363.69246777977,22610.251178293056,20261.20288701977
2022-05-20 14:00:00+02:00,22500.0,21189.738,17317.350538122664,22031.815129361585,20216.382798271592
2022-05-20 15:00:00+02:00,22500.0,21396.375,17421.479413615743,22162.998653898845,20395.033387230855
2022-05-20 16:00:00+02:00,22400.0,21440.275,17666.68801067293,21803.702993622785,20188.570125534712
2022-05-20 17:00:00+02:00,22300.0,21429.738,18034.37112610339,21474.62321648162,20237.378659718823
2022-05-20 18:00:00+02:00,22300.0,21438.288,18498.053814110463,21590.88426278021,20378.28915773249
2022-05-20 19:00:00+02:00,22300.0,21444.225,19025.315972259345,21731.429021959757,20380.442351737816
2022-05-20 20:00:00+02:00,22550.0,21601.2,19580.020257955173,21769.808435575862,20482.644180816573
2022-05-20 21:00:00+02:00,22450.0,21295.275,20124.799107857343,21519.680628344773,19888.87360261441
2022-05-20 22:00:00+02:00,20400.0,19701.388,20623.545785974533,19731.165073098626,18360.148355002355
2022-05-20 23:00:00+02:00,18950.0,18323.713,21043.81031123173,18397.163796295503,16926.178811387905
2022-05-21 00:00:00+02:00,17550.0,17020.413,21571.66242711092,17388.623477306453,15890.0537272778
2022-05-21 01:00:00+02:00,16650.0,16234.15,21741.76259298457,16659.884867863046,15184.112688682055
2022-05-21 02:00:00+02:00,16150.0,15722.75,21766.07266707768,16243.062746661137,14762.413780956134
2022-05-21 03:00:00+02:00,15900.0,15457.688,21647.90147727564,16039.80266112116,14540.992875289765
2022-05-21 04:00:00+02:00,15850.0,15216.288,21395.473879028443,15804.318124277954,14361.508779624044
2022-05-21 05:00:00+02:00,15650.0,14900.1,21029.27950565725,15318.135153631632,13905.073740815
2022-05-21 06:00:00+02:00,17300.0,15609.963,20574.32397384012,16242.522745817765,14776.433622885357
2022-05-21 07:00:00+02:00,18550.0,16743.963,20063.25592972964,17294.722891977675,15808.191525537799
2022-05-21 08:00:00+02:00,19650.0,18050.388,19530.26618684852,18534.415628366438,16942.841270419958
2022-05-21 09:00:00+02:00,20300.0,18467.838,19011.757488104384,18616.653944492176,17384.769466778376
2022-05-21 10:00:00+02:00,20600.0,18376.15,18541.55599525844,19023.424362378762,17951.447506258966
2022-05-21 11:00:00+02:00,20600.0,18566.488,18150.522065296496,17212.53661414204,17841.398451227233
2022-05-21 12:00:00+02:00,20550.0,18525.7,17863.11993701909,19557.11337702165,17658.019368432102
2022-05-21 13:00:00+02:00,20400.0,18357.4,17697.008687670816,19431.16317829306,17449.66175580827
2022-05-21 14:00:00+02:00,19700.0,17585.675,17661.105482228373,18427.752129361583,16894.73901350856
2022-05-21 15:00:00+02:00,19350.0,17298.938,17755.81670223148,18065.561653898847,16503.266186353863
2022-05-21 16:00:00+02:00,19000.0,17614.438,17972.615068327617,17977.865993622785,16758.57272261861
2022-05-21 17:00:00+02:00,19000.0,17677.775,18295.170039149747,17722.66021648162,16666.17465306461
2022-05-21 18:00:00+02:00,19100.0,17698.138,18700.23439213958,17850.734262780214,16866.11428218443
2022-05-21 19:00:00+02:00,19150.0,17938.388,19159.55950864001,18225.592021959754,17092.08410398061
2022-05-21 20:00:00+02:00,19400.0,18106.55,19641.656446150177,18275.158435575864,17381.357391562626
2022-05-21 21:00:00+02:00,19250.0,18007.763,20114.10084461761,18232.168628344767,17167.19237037423
2022-05-21 22:00:00+02:00,18000.0,16901.55,20545.58349894356,16931.327073098622,16138.880074461982
2022-05-21 23:00:00+02:00,16800.0,15690.938,20908.0718386,15764.388796295498,14956.466403833285
2022-05-22 00:00:00+02:00,15400.0,14663.75,17426.31276889898,14941.332653091818,14057.890204991554
2022-05-22 01:00:00+02:00,14700.0,14162.625,17724.48455712109,14203.786864365227,13308.905575462455
2022-05-22 02:00:00+02:00,14100.0,13842.1,17905.27447908218,13613.09417898555,12737.119354912515
2022-05-22 03:00:00+02:00,13900.0,13560.025,17960.195132164896,13356.159388445647,12547.136510683167
2022-05-22 04:00:00+02:00,13750.0,13288.738,17886.42057229865,13055.586053988902,12311.311881362219
2022-05-22 05:00:00+02:00,13250.0,12881.725,17691.906606917844,12834.508367270291,11864.668335168973
2022-05-22 06:00:00+02:00,14100.0,13194.175,17390.79657638937,13030.317567526366,12162.998886853118
2022-05-22 07:00:00+02:00,15000.0,13890.213,17005.448254511986,13917.782934433446,12978.577142904645
2022-05-22 08:00:00+02:00,15750.0,14867.9,16562.417009492547,14781.166808955226,13676.148651401225
2022-05-22 09:00:00+02:00,16300.0,15841.988,16092.491918186002,15072.479545809614,13915.5108716456
2022-05-22 10:00:00+02:00,16750.0,16125.775,15627.108126483445,14906.85768165003,14362.564407980697
2022-05-22 11:00:00+02:00,16750.0,16473.175,15197.391172858635,15119.22361414204,14409.562054411435
2022-05-22 12:00:00+02:00,16750.0,16757.575,14831.191454390091,17788.98837702165,14134.761140330244
2022-05-22 13:00:00+02:00,16750.0,16802.975,14551.98724853411,17876.738178293053,14184.235725504775
2022-05-22 14:00:00+02:00,16550.0,16257.638,14376.84279055566,17099.715129361586,13714.656716366555
2022-05-22 15:00:00+02:00,16300.0,16268.625,14315.807621181097,17035.248653898852,13772.477384824579
2022-05-22 16:00:00+02:00,16300.0,15859.175,14371.02453797672,16222.602993622786,14061.031116056312
2022-05-22 17:00:00+02:00,16900.0,16227.85,14536.979348147292,16272.735216481618,14751.755105124821
2022-05-22 18:00:00+02:00,17300.0,16733.15,14800.785822298618,16885.746262780212,15369.11948864871
2022-05-22 19:00:00+02:00,17700.0,16958.425,15143.324888828116,17245.62902195975,15963.77355007132
2022-05-22 20:00:00+02:00,18100.0,17283.688,15540.492060202443,17452.296435575863,16351.466448013964
2022-05-22 21:00:00+02:00,18100.0,17478.538,15964.981936658154,17702.943628344765,16452.06799767158
2022-05-22 22:00:00+02:00,17350.0,16732.75,16388.080274295236,16762.527073098623,15650.881317668382
2022-05-22 23:00:00+02:00,16400.0,15733.575,16781.658827176474,15807.025796295497,14711.052132835748
2022-05-23 00:00:00+02:00,15000.0,14843.863,16410.936507487873,14320.75162084916,13928.616729498632
2022-05-23 01:00:00+02:00,14500.0,14525.725,16765.951495264624,14106.477331872373,13453.042860918958
2022-05-23 02:00:00+02:00,14350.0,14391.613,17031.581380169795,14030.664330047895,13155.101701232747
2022-05-23 03:00:00+02:00,14450.0,14400.563,17193.961804496066,14098.414136293002,13344.828992710029
2022-05-23 04:00:00+02:00,14550.0,14404.488,17242.16856058233,14253.237698957097,13517.60525285176
2022-05-23 05:00:00+02:00,16500.0,15050.738,17176.257634187612,14737.832960816253,13940.388413105416
2022-05-23 06:00:00+02:00,19600.0,17758.263,17001.351567949245,17362.60396902951,16570.343737777508
2022-05-23 07:00:00+02:00,21050.0,19937.15,16731.722891246278,19527.31884202848,18872.550617994635
2022-05-23 08:00:00+02:00,21400.0,20995.538,16386.174775986834,20566.34789370474,19604.598660876793
2022-05-23 09:00:00+02:00,21400.0,21067.313,15989.471082400118,21233.14169222964,19508.622904717053
2022-05-23 10:00:00+02:00,21550.0,20777.338,15568.431693104558,20721.81858915696,19172.94604211482
2022-05-23 11:00:00+02:00,21700.0,21168.213,15151.802304162611,19814.26161414204,19399.32382623282
2022-05-23 12:00:00+02:00,21700.0,21238.975,14766.987445670413,22270.38837702165,19547.642326635894
2022-05-23 13:00:00+02:00,21700.0,20875.788,14439.28336671514,21949.551178293055,19438.30207627746
2022-05-23 14:00:00+02:00,21400.0,20543.563,14189.418546752646,21385.64012936158,19200.614884140057
2022-05-23 15:00:00+02:00,21400.0,20804.875,14032.882451650268,21571.498653898852,19568.095291697016
2022-05-23 16:00:00+02:00,21400.0,20808.525,13978.483213138505,21171.952993622785,19721.779339143723
2022-05-23 17:00:00+02:00,21400.0,20790.675,14028.258404109918,20835.560216481615,19931.39186747193
2022-05-23 18:00:00+02:00,21650.0,20909.838,14177.145142193009,21062.434262780207,19959.343813848656
2022-05-23 19:00:00+02:00,22000.0,21233.825,14413.670435344357,21521.029021959752,20438.92143285121
2022-05-23 20:00:00+02:00,22200.0,21412.513,14720.632505683703,21581.121435575868,20658.712512329468
2022-05-23 21:00:00+02:00,22050.0,21156.675,15076.484633259906,21381.080628344764,20138.171528898118
2022-05-23 22:00:00+02:00,20200.0,19575.238,15456.725641599867,19605.015073098624,18445.168649688036
2022-05-23 23:00:00+02:00,18750.0,18097.913,15835.668049670829,18171.363796295504,16944.163303529986
2022-05-24 00:00:00+02:00,17350.0,17059.588,21132.99771364926,17107.63295119677,15846.471028882803
2022-05-24 01:00:00+02:00,16650.0,16419.55,21031.98137026376,16593.900813752076,15185.604111646466
2022-05-24 02:00:00+02:00,16250.0,16042.038,20826.09595927038,16364.605028062344,14856.008135750579
2022-05-24 03:00:00+02:00,16250.0,15998.513,20533.2965128215,16243.088325262788,14931.313314960726
2022-05-24 04:00:00+02:00,16250.0,15925.1,20172.59816780981,16020.41761434681,14846.042059218447
2022-05-24 05:00:00+02:00,17200.0,16196.413,19770.58202808153,16417.45464810331,15038.660381885722
2022-05-24 06:00:00+02:00,20250.0,18472.175,19353.48866144215,18706.83337984254,17316.51713714662
2022-05-24 07:00:00+02:00,21300.0,20242.713,18950.22812806078,20506.46498981419,19256.25516616032
2022-05-24 08:00:00+02:00,21650.0,20870.625,18586.701669422982,21698.19986755231,20095.067797744065
2022-05-24 09:00:00+02:00,21650.0,20843.25,18287.024163111004,21791.704943030392,20044.417029555836
2022-05-24 10:00:00+02:00,21500.0,20719.275,18069.670894994128,21531.763089588832,19803.506029825046
2022-05-24 11:00:00+02:00,21900.0,21252.575,17948.11688185253,19898.623614142038,20138.714375999723
2022-05-24 12:00:00+02:00,22000.0,21347.513,17928.628410439083,22378.926377021653,20271.178764864388
2022-05-24 13:00:00+02:00,22050.0,21720.25,18011.05387757627,22794.01317829306,20046.49963315044
2022-05-24 14:00:00+02:00,21900.0,21397.988,18188.08519155801,22240.065129361585,19675.980846029932
2022-05-24 15:00:00+02:00,21900.0,21500.05,18446.528865373304,22266.67365389885,20104.180257221753
2022-05-24 16:00:00+02:00,21900.0,21267.95,18767.75695170135,21631.377993622787,20053.655391943605
2022-05-24 17:00:00+02:00,21800.0,21388.225,19129.444730458512,21433.110216481615,19779.23200298128
2022-05-24 18:00:00+02:00,21900.0,21229.3,19506.79635130012,21381.896262780203,19723.250675453317
2022-05-24 19:00:00+02:00,21900.0,21518.613,19874.48643835292,21805.81702195975,20296.51586322607
2022-05-24 20:00:00+02:00,22150.0,21739.275,20208.15813802004,21907.88343557587,20496.91608371735
2022-05-24 21:00:00+02:00,22050.0,21156.463,20486.1824803831,21380.868628344764,19987.28923443206
2022-05-24 22:00:00+02:00,20300.0,19724.963,20690.933476791302,19754.740073098623,18444.63460340821
2022-05-24 23:00:00+02:00,18850.0,18267.5,20809.990577138527,18340.9507962955,16954.532938098266
2022-05-25 00:00:00+02:00,17349.0,17163.15,22634.81871581586,17193.892435183276,15918.182894077201
2022-05-25 01:00:00+02:00,16651.0,16642.25,22663.953824629203,16631.38749174566,15403.928172790196
2022-05-25 02:00:00+02:00,16250.0,16343.788,22521.766172612886,16355.232310653213,15207.091071555651
2022-05-25 03:00:00+02:00,16250.0,16332.625,22222.99665713049,16195.831371050474,15118.601144674718
2022-05-25 04:00:00+02:00,16250.0,16233.725,21788.215865787595,16161.423685166528,15062.440372773874
2022-05-25 05:00:00+02:00,17200.0,16641.15,21250.0305224348,16490.300791441794,15377.830317902386
2022-05-25 06:00:00+02:00,20349.0,18879.825,20644.77420266789,18880.160950461635,17794.1029404431
2022-05-25 07:00:00+02:00,21600.0,20904.713,20014.71483344765,20637.770358736685,19671.566942951264
2022-05-25 08:00:00+02:00,21950.0,21733.988,19401.485516953515,21102.735015252692,20338.86957546879
2022-05-25 09:00:00+02:00,21950.0,21945.75,18846.183974918004,20864.081155471868,20137.70933742278
2022-05-25 10:00:00+02:00,21800.0,21927.288,18384.400671114312,20620.50995715416,19794.470220398092
2022-05-25 11:00:00+02:00,22000.0,22362.175,18045.69267293158,21008.223614142036,20018.093291848458
2022-05-25 12:00:00+02:00,22100.0,22511.2,17850.340721031025,23542.613377021655,19922.190286713936
2022-05-25 13:00:00+02:00,22151.0,22387.325,17809.225450957616,23461.088178293056,19856.989484616846
2022-05-25 14:00:00+02:00,22000.0,21949.075,17922.41478258356,22791.15212936158,19691.775015113304
2022-05-25 15:00:00+02:00,22000.0,21995.025,18179.993907996923,22761.648653898854,19947.918735328203
2022-05-25 16:00:00+02:00,22000.0,21809.588,18562.37196488623,22173.015993622786,20016.583518730582
2022-05-25 17:00:00+02:00,21900.0,21508.063,19042.14677037324,21552.94821648161,20256.584410454107
2022-05-25 18:00:00+02:00,21901.0,21390.925,19585.73983307573,21543.521262780203,20358.72319303832
2022-05-25 19:00:00+02:00,21900.0,21637.075,20155.97897658059,21924.27902195975,20476.879435379185
2022-05-25 20:00:00+02:00,22150.0,21690.075,20714.43749672747,21858.683435575866,20618.331525529626
2022-05-25 21:00:00+02:00,22050.0,21324.588,21224.163776255464,21548.993628344768,20181.567132182296
2022-05-25 22:00:00+02:00,20300.0,19883.45,21651.99835122609,19913.227073098624,18575.73137487945
2022-05-25 23:00:00+02:00,18850.0,18405.138,21970.81224880692,18478.588796295495,17049.11420324013
2022-05-26 00:00:00+02:00,17350.0,17156.863,22630.66669708559,16882.91353312209,15814.274881419136
2022-05-26 01:00:00+02:00,16650.0,16411.025,22716.84328282683,16274.728023457163,15206.95195570842
2022-05-26 02:00:00+02:00,16250.0,16003.125,22628.084434831744,15929.50864536858,14950.633350249782
2022-05-26 03:00:00+02:00,16250.0,16029.125,22375.482884784265,15996.427580743588,14936.98149916419
2022-05-26 04:00:00+02:00,16250.0,15787.613,21976.772515101955,15908.142443661955,14892.333593392663
2022-05-26 05:00:00+02:00,17200.0,16117.438,21462.234568505413,16171.551602124202,15053.129599685086
